competitors_name,country,judging,finals,total,place,category,date,location,url,img_url,competition,check
Kate Carroll,"{'city': '', 'state': '', 'country': 'New Zealand'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Tamekia Carter,"{'city': 'Plano', 'state': 'TX', 'country': 'United States'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Chaoxian Chen,"{'city': '', 'state': '', 'country': 'China'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Xinyi Chen,"{'city': '', 'state': '', 'country': 'China'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Sara Choi,"{'city': '', 'state': '', 'country': 'South Korea'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Wenjun Duan,"{'city': '', 'state': '', 'country': 'China'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Valeria Fedorenko,"{'city': '', 'state': '', 'country': 'Ukraine'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Brittany Gillespie,"{'city': 'Santa Monica', 'state': 'CA', 'country': 'United States'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Tara Grier,"{'city': 'Huntington Beach', 'state': 'CA', 'country': 'United States'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Ashley Hampton,"{'city': 'Atlanta', 'state': 'GA', 'country': 'United States'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Sol Han,"{'city': '', 'state': '', 'country': 'South Korea'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Stine Hansen,"{'city': '', 'state': '', 'country': 'Denmark'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Reijuana Harley,"{'city': 'Oviedo', 'state': 'FL', 'country': 'United States'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Dahye Jeon,"{'city': '', 'state': '', 'country': 'South Korea'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Adrianna Kaczmarek,"{'city': '', 'state': '', 'country': 'Poland'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Nittaya Kongthun,"{'city': '', 'state': '', 'country': 'Thailand'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
Adair Libbrecht,"{'city': '', 'state': '', 'country': 'Canada'}",80.0,0.0,80.0,16,Women's Bikini,2024-10-10,"Las Vegas,NVUnited States",https://www.ifbbpro.com/competition/2024-joe-weiders-olympia-fitness-performance-weekend/,,2024-joe-weiders-olympia-fitness-performance-weekend,True
