Year,Gender,Competition,Category,Place,Name,Score,Category_Subtype
2007,male,Keystone Pro Classic,mensbb,10,Leo Ingram,,
2007,male,Keystone Pro Classic,mensbb,10,Trevor Crouch,,
2007,male,Keystone Pro Classic,mensbb,10,Khalid Almohsinawi,,
2007,male,Keystone Pro Classic,mensbb,10,Richard Jackson,,
2007,male,Keystone Pro Classic,mensbb,10,Gennaro Brigante,,
2007,male,Keystone Pro Classic,mensbb,10,Andy Dinetta,,
2007,male,Montreal Pro Championships,mensbb,1,Darrem Charles,,
2007,male,Montreal Pro Championships,mensbb,2,Quincy Taylor,,
2007,male,Montreal Pro Championships,mensbb,3,Johnnie Jackson,,
2007,male,Montreal Pro Championships,mensbb,4,Chris Cormier,,
2007,male,Montreal Pro Championships,mensbb,5,Fouad Abiad,,
2007,male,Montreal Pro Championships,mensbb,6,Troy Alves,,
2007,male,Montreal Pro Championships,mensbb,7,Frederic Sauvage,,
2007,male,Montreal Pro Championships,mensbb,8,Shari Kamali,,
2007,male,Montreal Pro Championships,mensbb,9,Joel Stubbs,,
2007,male,Montreal Pro Championships,mensbb,10,Michael Asiedu,,
2007,male,Montreal Pro Championships,mensbb,11,Simon Voyer,,
2007,male,Montreal Pro Championships,mensbb,12,Steve Namat,,
2007,male,Montreal Pro Championships,mensbb,13,Jeff Long,,
2007,male,Montreal Pro Championships,mensbb,14,Tommi Thorvildsen,,
2007,male,Montreal Pro Championships,mensbb,15,Troy Brown,,
2007,male,Montreal Pro Championships,mensbb,16,Fedel Clark,,
2007,male,Montreal Pro Championships,mensbb,16,Oscar Tua Dexter,,
2007,male,Montreal Pro Championships,mensbb,16,Aiman Faour,,
2007,male,Montreal Pro Championships,mensbb,16,Christian Lobarede,,
2007,male,Montreal Pro Championships,mensbb,16,Jocelyn Pelletier,,
2007,male,Montreal Pro Championships,mensbb,16,Arnaud Plaisant,,
2007,male,Montreal Pro Championships,mensbb,16,Daniele Seccarecci,,
2007,male,Montreal Pro Championships,mensbb,16,Patrick Skailes,,
2007,male,New York Pro Championships,mensbb,1,Branch Warren,,
2007,male,New York Pro Championships,mensbb,2,Dennis James,,
2007,male,New York Pro Championships,mensbb,3,Dennis Wolf,,
2007,male,New York Pro Championships,mensbb,4,Desmond Miller,,
2007,male,New York Pro Championships,mensbb,5,Silvio Samuel Saviour,,
2007,male,New York Pro Championships,mensbb,6,Kai Greene,,
2007,male,New York Pro Championships,mensbb,7,Craig Richardson,,
2007,male,New York Pro Championships,mensbb,8,Brian Chamberlain,,
2007,male,New York Pro Championships,mensbb,9,Shari Kamali,,
2007,male,New York Pro Championships,mensbb,10,John Sherman,,
2007,male,New York Pro Championships,mensbb,11,Paco Bautista,,
2007,male,New York Pro Championships,mensbb,12,John Hodgson,,
2007,male,New York Pro Championships,mensbb,13,Franklin Roberson,,
2007,male,New York Pro Championships,mensbb,14,Leo Ingram,,
2007,male,New York Pro Championships,mensbb,15,Milton Holloway,,
2007,male,New York Pro Championships,mensbb,16,Gennaro Brigante,,
2007,male,New York Pro Championships,mensbb,16,Lionel Brown,,
2007,male,New York Pro Championships,mensbb,16,Steven Burke,,
2007,male,New York Pro Championships,mensbb,16,Emro Karadjuzovic,,
2007,male,Olympia,mensbb,1,Jay Cutler,,
2007,male,Olympia,mensbb,2,Victor Martinez,,
2007,male,Olympia,mensbb,3,Dexter Jackson,,
2007,male,Olympia,mensbb,4,Ronnie Coleman,,
2007,male,Olympia,mensbb,5,Dennis Wolf,,
2007,male,Olympia,mensbb,6,Melvin Anthony,,
2007,male,Olympia,mensbb,7,Silvio Samuel Saviour,,
2007,male,Olympia,mensbb,8,Gustavo Badell,,
2007,male,Olympia,mensbb,9,Johnnie Jackson,,
2007,male,Olympia,mensbb,10,David Henry,,
2007,male,Olympia,mensbb,11,Ronny Rockel,,
2007,male,Olympia,mensbb,12,Darrem Charles,,
2007,male,Olympia,mensbb,13,Hidetada Yamagishi,,
2007,male,Olympia,mensbb,14,Toney Freeman,,
2007,male,Olympia,mensbb,15,Will Harris,,
2007,male,Olympia,mensbb,16,Eddie Abbew,,
2007,male,Olympia,mensbb,16,Paco Bautista,,
2007,male,Olympia,mensbb,16,Mark Dugdale,,
2007,male,Olympia,mensbb,16,Marcus Haley,,
2007,male,Olympia,mensbb,16,Markus Rühl,,
2007,male,Olympia,mensbb,16,Sergey Shelestov,,
2007,male,Olympia,mensbb,16,Quincy Taylor,,
2007,male,Olympia,mensbb,16,Vince Taylor,,
2007,male,Olympia,mensbb,16,Bill Wilmore,,
2007,male,Sacramento Pro,mensbb,1,Toney Freeman,,
2007,male,Sacramento Pro,mensbb,2,Silvio Samuel Saviour,,
2007,male,Sacramento Pro,mensbb,3,Hidetada Yamagishi,,
2007,male,Sacramento Pro,mensbb,4,Ahmad Haidar,,
2007,male,Sacramento Pro,mensbb,5,Marcus Haley,,
2007,male,Sacramento Pro,mensbb,6,Krisna Dim,,
2007,male,Sacramento Pro,mensbb,7,Moe El Moussawi,,
2007,male,Sacramento Pro,mensbb,8,Joel Stubbs,,
2007,male,Sacramento Pro,mensbb,9,Omar Deckard,,
2007,male,Sacramento Pro,mensbb,10,Daniele Seccarecci,,
2007,male,Sacramento Pro,mensbb,11,Rusty Jeffers,,
2007,male,Sacramento Pro,mensbb,12,Sergey Shelestov,,
2007,male,Sacramento Pro,mensbb,13,Rashid Shabazz,,
2007,male,Sacramento Pro,mensbb,14,Aiman Faour,,
2007,male,Sacramento Pro,mensbb,15,Eryk Bui,,
2007,male,Sacramento Pro,mensbb,16,Rod Ketchens,,
2007,male,Sacramento Pro,mensbb,17,Clifton Torres,,
2007,male,Santa Susanna Pro,mensbb,1,Paco Bautista,,
2007,male,Santa Susanna Pro,mensbb,2,Markus Rühl,,
2007,male,Santa Susanna Pro,mensbb,3,Ronny Rockel,,
2007,male,Santa Susanna Pro,mensbb,4,Armin Scholz,,
2007,male,Santa Susanna Pro,mensbb,5,Martin Kjellström,,
2007,male,Santa Susanna Pro,mensbb,6,Troy Brown,,
2007,male,Santa Susanna Pro,mensbb,7,Daniele Seccarecci,,
2007,male,Santa Susanna Pro,mensbb,8,Huntington Glanville,,
2007,male,Santa Susanna Pro,mensbb,9,Lee Powell,,
2007,male,Santa Susanna Pro,mensbb,10,Tommi Thorvildsen,,
2007,male,Santa Susanna Pro,mensbb,11,Frederic Sauvage,,
2007,male,Santa Susanna Pro,mensbb,12,Thomas Benagli,,
2007,male,Santa Susanna Pro,mensbb,13,Michael Sheridan,,
2007,male,Santa Susanna Pro,mensbb,14,Arnaud Plaisant,,
2007,male,Santa Susanna Pro,mensbb,15,Steve Namat,,
2007,male,Santa Susanna Pro,mensbb,16,Oliver Adzievski,,
2007,male,Santa Susanna Pro,mensbb,16,Gianluca Catapano,,
2007,male,Santa Susanna Pro,mensbb,16,Simon Cohen,,
2007,male,Santa Susanna Pro,mensbb,16,Elbert Daron Lytle,,
2007,male,Santa Susanna Pro,mensbb,16,Oleg Makchatsev,,
2007,male,Santa Susanna Pro,mensbb,16,Harold Marillier,,
2007,male,Santa Susanna Pro,mensbb,16,Cesar Mendible,,
2007,male,Santa Susanna Pro,mensbb,16,Sergei Ogorodnikov,,
2007,male,Santa Susanna Pro,mensbb,16,Manfred Petautschnig,,
2007,male,Santa Susanna Pro,mensbb,16,Thomas Stellander,,
2007,male,Santa Susanna Pro,mensbb,16,Cvetko Stojmenovski,,
2007,male,Santa Susanna Pro,mensbb,16,Darren Toma,,
2007,male,Santa Susanna Pro,mensbb,16,Wong Ngai Hong,,
2008,male,Arnold Classic,mensbb,1,Dexter Jackson,,
2008,male,Arnold Classic,mensbb,2,Phil Heath,,
2008,male,Arnold Classic,mensbb,3,Kai Greene,,
2008,male,Arnold Classic,mensbb,4,Branch Warren,,
2008,male,Arnold Classic,mensbb,5,Silvio Samuel Saviour,,
2008,male,Arnold Classic,mensbb,6,Gustavo Badell,,
2008,male,Arnold Classic,mensbb,7,Toney Freeman,,
2008,male,Arnold Classic,mensbb,8,Melvin Anthony,,
2008,male,Arnold Classic,mensbb,9,Johnnie Jackson,,
2008,male,Arnold Classic,mensbb,10,Desmond Miller,,
2008,male,Arnold Classic,mensbb,11,Moe El Moussawi,,
2008,male,Arnold Classic,mensbb,12,David Henry,,
2008,male,Arnold Classic,mensbb,13,Ronny Rockel,,
2008,male,Arnold Classic,mensbb,14,Deshaun Grimez,,
2008,male,Arnold Classic,mensbb,15,Adorthus Cherry,,
2008,male,Atlantic City Pro,mensbb,1,Melvin Anthony,,
2008,male,Atlantic City Pro,mensbb,2,Johnnie Jackson,,
2008,male,Atlantic City Pro,mensbb,3,Darrem Charles,,
2008,male,Atlantic City Pro,mensbb,4,Toney Freeman,,
2008,male,Atlantic City Pro,mensbb,5,Joel Stubbs,,
2008,male,Atlantic City Pro,mensbb,6,Shari Kamali,,
2008,male,Atlantic City Pro,mensbb,7,Marcos Chacón,,
2008,male,Atlantic City Pro,mensbb,8,Hidetada Yamagishi,,
2008,male,Atlantic City Pro,mensbb,9,Craig Richardson,,
2008,male,Atlantic City Pro,mensbb,10,Tarek El Setouhi,,
2008,male,Atlantic City Pro,mensbb,10,Jojo Ntiforo,,
2008,male,Atlantic City Pro,mensbb,11,Pavol Jablonicky,,
2008,male,Atlantic City Pro,mensbb,11,Marc Lavoie,,
2008,male,Atlantic City Pro,mensbb,11,Lionel Brown,,
2008,male,Atlantic City Pro,mensbb,11,Adorthus Cherry,,
2008,male,Atlantic City Pro,mensbb,11,Eddie Abbew,,
2008,male,Atlantic City Pro,mensbb,11,Lee Apperson,,
2008,male,Atlantic City Pro,mensbb,11,Elvis Brown,,
2008,male,Atlantic City Pro,mensbb,11,Fedel Clark,,
2008,male,Atlantic City Pro,mensbb,11,Rodney Davis,,
2008,male,Atlantic City Pro,mensbb,11,Omar Deckard,,
2008,male,Atlantic City Pro,mensbb,11,Alfonso DelRio,,
2008,male,Atlantic City Pro,mensbb,11,Constantinos Demetrious,,
2008,male,Atlantic City Pro,mensbb,11,Shehab Eldin Aly,,
2008,male,Atlantic City Pro,mensbb,11,Andy Haman,,
2008,male,Atlantic City Pro,mensbb,11,Will Harris,,
2008,male,Atlantic City Pro,mensbb,11,Michael Horn,,
2008,male,Atlantic City Pro,mensbb,11,Ken Jones,,
2008,male,Atlantic City Pro,mensbb,11,Martin Kjellström,,
2008,male,Atlantic City Pro,mensbb,11,Cesar Mendible,,
2008,male,Atlantic City Pro,mensbb,11,Jonathan Rowe,,
